participant_id,source_clip_id,condition,scene_code,auc
P01,C13,HUD,PTR,915.88874977638079
P01,C12,HUD,PTR,958.12028721008755
P01,C04,HUD,PTR,977.80409555305323
P19,C18,HUD,PTR,913.5580932403376
P19,C15,HUD,PTR,969.96905188095081
P19,C15,HUD,PTR,940.2502593957048
P19,C13,HUD,PTR,1030.0151258950418
P19,C12,HUD,PTR,1194.8383256316311
P19,C04,HUD,PTR,886.792428959473
P20,C18,HUD,PTR,1122.0582839638591
P20,C15,HUD,PTR,977.81228290091462
P20,C15,HUD,PTR,965.90370894683701
P20,C13,HUD,PTR,1021.8777005804592
P20,C12,HUD,PTR,1153.2441910030695
P20,C04,HUD,PTR,1005.4942859986973
P02,C04,HUD,PTR,982.97990736862016
P02,C12,HUD,PTR,970.00548006739723
P02,C13,HUD,PTR,1005.708062463276
P02,C15,HUD,PTR,1045.0478998594394
P02,C15,HUD,PTR,798.94551660972445
P02,C18,HUD,PTR,956.29217034368537
P03,C03,HUD,PTR,1117.6498819811795
P03,C05,HUD,PTR,1155.2595323896321
P03,C05,HUD,PTR,1363.5031736090605
P03,C06,HUD,PTR,1065.0279094446105
P03,C07,HUD,PTR,1181.3970611215648
P03,C17,HUD,PTR,1085.2809852722289
P04,C17,HUD,PTR,1064.76683275953
P04,C07,HUD,PTR,1161.526104990872
P04,C06,HUD,PTR,1039.4769315654012
P04,C05,HUD,PTR,1191.8074714954805
P04,C05,HUD,PTR,1095.0217383680972
P04,C03,HUD,PTR,1070.047452818314
P05,C18,HUD,PTR,1096.2169680166221
P05,C15,HUD,PTR,1072.7513463469086
P05,C15,HUD,PTR,987.74441526309442
P05,C13,HUD,PTR,966.00312261276156
P05,C12,HUD,PTR,1098.7087189475194
P05,C04,HUD,PTR,930.99376795117723
P06,C03,HUD,PTR,984.76541283673237
P06,C05,HUD,PTR,1137.159676446689
P06,C05,HUD,PTR,1075.2478320864161
P06,C06,HUD,PTR,1010.8783789179564
P06,C07,HUD,PTR,1016.7415310554152
P06,C17,HUD,PTR,1085.7964102901058
P07,C17,HUD,PTR,1037.0163838548026
P07,C07,HUD,PTR,892.53922257554029
P07,C06,HUD,PTR,951.57155551192636
P07,C05,HUD,PTR,1169.1385476006385
P07,C05,HUD,PTR,1150.0096671583874
P07,C03,HUD,PTR,996.71386082576419
P08,C17,HUD,PTR,999.4501598206424
P08,C07,HUD,PTR,1157.3329883598019
P08,C06,HUD,PTR,965.32823863600436
P08,C05,HUD,PTR,1277.8019489846531
P08,C05,HUD,PTR,1359.3019081215891
P08,C03,HUD,PTR,1077.0804253257318
P09,C04,RAW,TR,1469.1390846060422
P09,C12,RAW,TR,1420.8591763356369
P09,C13,RAW,TR,1332.0700170357584
P09,C15,RAW,TR,1332.773527912417
P09,C15,RAW,TR,1453.1922948898775
P09,C18,RAW,TR,1290.5781020160464
P10,C03,RAW,TR,1233.3409443779813
P10,C05,RAW,TR,1210.1708622704029
P10,C05,RAW,TR,1103.5753384724655
P10,C06,RAW,TR,1123.7133191833182
P10,C07,RAW,TR,1334.4731417449862
P10,C17,RAW,TR,1333.5715526489639
P11,C17,RAW,TR,1337.2499660256778
P11,C07,RAW,TR,1438.7853394717158
P11,C06,RAW,TR,1240.9155462691851
P11,C05,RAW,TR,1199.5421527625335
P11,C05,RAW,TR,1021.2847117155196
P11,C03,RAW,TR,1158.3706340298932
P12,C03,RAW,TR,1125.359066329039
P12,C05,RAW,TR,1217.8106218604255
P12,C05,RAW,TR,1090.9470920174006
P12,C06,RAW,TR,1262.5912316755864
P12,C07,RAW,TR,1305.2388953130253
P12,C17,RAW,TR,1179.6950014721967
P13,C18,RAW,TR,1473.6884780202961
P13,C15,RAW,TR,1338.6880055970964
P13,C15,RAW,TR,1352.8469451923561
P13,C13,RAW,TR,1356.0639244631491
P13,C12,RAW,TR,1236.0316398552891
P13,C04,RAW,TR,1528.1324768341551
P14,C18,RAW,TR,1074.0561728395062
P14,C15,RAW,TR,1239.2887205387206
P14,C15,RAW,TR,1519.7968236052814
P14,C13,RAW,TR,1254.3365822738033
P14,C12,RAW,TR,1145.6644841877169
P14,C04,RAW,TR,1451.7908184827222
P15,C17,RAW,TR,1259.338141781986
P15,C07,RAW,TR,1371.0467007717559
P15,C06,RAW,TR,1220.4050588497739
P15,C05,RAW,TR,1201.5357082356477
P15,C05,RAW,TR,1164.7186221676293
P15,C03,RAW,TR,1266.7252194375901
P16,C12,RAW,TR,1337.6348640931274
P16,C13,RAW,TR,1435.2930871485421
P16,C15,RAW,TR,1355.6045460649841
P16,C15,RAW,TR,1243.9582572313625
P16,C18,RAW,TR,1297.2183733961513
P16,C04,RAW,TR,1683.1509426191451
P17,C03,RAW,TR,1251.2747730890906
P17,C05,RAW,TR,1189.5251226825549
P17,C05,RAW,TR,1124.3899858521474
P17,C06,RAW,TR,1147.6343663437451
P17,C07,RAW,TR,1282.2277996958628
P17,C17,RAW,TR,1243.22293201054
P18,C04,RAW,TR,985.97671255875525
P18,C12,RAW,TR,1361.3937496296974
P18,C13,RAW,TR,1496.2223739096328
P18,C15,RAW,TR,1498.3000411900523
P18,C15,RAW,TR,1195.0173703939245
P18,C18,RAW,TR,959.09722463028243
P01,C17,RAW,TR,1355.0857973741429
P01,C07,RAW,TR,1476.7839946246763
P01,C06,RAW,TR,1462.205620477426
P01,C05,RAW,TR,1230.4339984711107
P01,C05,RAW,TR,1156.3001274570297
P01,C03,RAW,TR,1270.4868233764134
P19,C17,RAW,TR,1080.551829985018
P19,C07,RAW,TR,1125.9592402351132
P19,C06,RAW,TR,877.26870274008331
P19,C05,RAW,TR,928.61326811166862
P19,C05,RAW,TR,1179.944633727041
P19,C03,RAW,TR,1231.4155756296329
P20,C17,RAW,TR,1239.2451164742281
P20,C07,RAW,TR,1187.9780872487879
P20,C06,RAW,TR,1175.2341011055637
P20,C05,RAW,TR,1284.505729139431
P20,C05,RAW,TR,1025.0178481813955
P20,C03,RAW,TR,1174.0463144221519
P02,C03,RAW,TR,1158.3578929076421
P02,C05,RAW,TR,1134.6178226706588
P02,C05,RAW,TR,1059.1860538033409
P02,C06,RAW,TR,1457.2720282625266
P02,C07,RAW,TR,1299.9977676078463
P02,C17,RAW,TR,1298.3007969647149
P03,C04,RAW,TR,1444.8391938398868
P03,C12,RAW,TR,1355.3478253134815
P03,C13,RAW,TR,1397.9918792704984
P03,C15,RAW,TR,1311.7035071561045
P03,C15,RAW,TR,1117.720330051749
P03,C18,RAW,TR,1351.294565092086
P04,C18,RAW,TR,1341.0038621021381
P04,C15,RAW,TR,1287.1743625260524
P04,C15,RAW,TR,1426.9385338049967
P04,C13,RAW,TR,1386.4872436535261
P04,C12,RAW,TR,1398.7155433142475
P04,C04,RAW,TR,1575.0232129132637
P05,C17,RAW,TR,1296.2941145921786
P05,C07,RAW,TR,1364.6151662908369
P05,C06,RAW,TR,1330.9147071334951
P05,C05,RAW,TR,1223.7760583928232
P05,C05,RAW,TR,908.1921188764768
P05,C03,RAW,TR,1221.3014689463173
P06,C04,RAW,TR,1240.4994521383246
P06,C12,RAW,TR,1235.3165425934289
P06,C13,RAW,TR,1320.2465826155312
P06,C15,RAW,TR,1430.476687544116
P06,C15,RAW,TR,1091.4506717036902
P06,C18,RAW,TR,1418.3617842737626
P07,C18,RAW,TR,1493.0199494225617
P07,C15,RAW,TR,1450.7575597636203
P07,C15,RAW,TR,1465.3887426241631
P07,C13,RAW,TR,1520.6638415403495
P07,C12,RAW,TR,1205.958035906536
P07,C04,RAW,TR,1542.6346334042046
P08,C18,RAW,TR,1522.9255968089301
P08,C15,RAW,TR,1633.5354192890561
P08,C15,RAW,TR,1415.172994073474
P08,C13,RAW,TR,1528.5972251465491
P08,C12,RAW,TR,1326.9100134355899
P08,C04,RAW,TR,1612.7382943874627
P09,C05,HUD,TR,1073.7450593147726
P09,C05,HUD,TR,1216.5200357979568
P09,C06,HUD,TR,1198.6717820411334
P09,C07,HUD,TR,1527.5286784702214
P09,C17,HUD,TR,1355.169147960115
P09,C03,HUD,TR,1382.6429875322185
P10,C04,HUD,TR,1349.8821359904666
P10,C12,HUD,TR,1361.1240579038213
P10,C13,HUD,TR,1364.3917081080483
P10,C15,HUD,TR,1263.7784407512472
P10,C15,HUD,TR,1389.4218257972552
P10,C18,HUD,TR,1537.5093695884518
P11,C18,HUD,TR,1518.2094156993146
P11,C15,HUD,TR,1483.0304437600062
P11,C15,HUD,TR,1484.5900476913168
P11,C13,HUD,TR,1536.5887999119241
P11,C12,HUD,TR,1439.470936947914
P11,C04,HUD,TR,1475.3668796625509
P12,C04,HUD,TR,1432.609361524112
P12,C12,HUD,TR,1251.324996097756
P12,C13,HUD,TR,1408.3527899478879
P12,C15,HUD,TR,1328.8432661147308
P12,C15,HUD,TR,1270.3267074579908
P12,C18,HUD,TR,1287.3942488507614
P13,C17,HUD,TR,1365.3880167801965
P13,C07,HUD,TR,1261.9444385383911
P13,C06,HUD,TR,1254.2739431617986
P13,C05,HUD,TR,1200.7182058575802
P13,C05,HUD,TR,1036.7809528685527
P13,C03,HUD,TR,1196.0039649193736
P14,C17,HUD,TR,1071.3948983023736
P14,C07,HUD,TR,1235.2004049897732
P14,C06,HUD,TR,1266.7992526755679
P14,C05,HUD,TR,1232.6290737471843
P14,C05,HUD,TR,991.88864446938521
P14,C03,HUD,TR,1243.1970995428069
P15,C18,HUD,TR,1446.6469219904789
P15,C15,HUD,TR,1411.6885551161645
P15,C15,HUD,TR,1365.8927878385146
P15,C13,HUD,TR,1476.6432100069906
P15,C12,HUD,TR,1449.410301333917
P15,C04,HUD,TR,1619.6477722846255
P16,C03,HUD,TR,1366.885642275294
P16,C05,HUD,TR,1206.8279792963583
P16,C05,HUD,TR,1093.5304702529561
P16,C06,HUD,TR,1343.8872328942721
P16,C07,HUD,TR,1523.5974905718708
P16,C17,HUD,TR,1406.7028392440743
P17,C04,HUD,TR,1445.6024204440391
P17,C12,HUD,TR,1404.2009685847863
P17,C13,HUD,TR,1321.7194095879081
P17,C15,HUD,TR,1501.3455061200605
P17,C15,HUD,TR,1396.3144348309656
P17,C18,HUD,TR,1354.912919179586
P18,C03,HUD,TR,1236.0441147404783
P18,C05,HUD,TR,1224.7225897078815
P18,C05,HUD,TR,1090.625114045524
P18,C06,HUD,TR,1309.5452573759728
P18,C07,HUD,TR,1371.9395760828725
P18,C17,HUD,TR,1263.6964141755448
P01,C18,HUD,TR,1653.2933334646548
P01,C15,HUD,TR,1465.525086376781
P01,C15,HUD,TR,1401.2592542303346
P01,C13,HUD,TR,1489.3783696886969
P01,C12,HUD,TR,1476.5378067209788
P01,C04,HUD,TR,1583.9147102341135
P19,C18,HUD,TR,1418.435719288113
P19,C15,HUD,TR,1203.6896557567316
P19,C15,HUD,TR,1260.6011413774322
P19,C13,HUD,TR,1225.9544356553015
P19,C12,HUD,TR,1198.9208877832898
P19,C04,HUD,TR,1194.5467377770472
P20,C18,HUD,TR,1314.8541270779824
P20,C15,HUD,TR,1433.9905749773682
P20,C15,HUD,TR,1347.3308756788299
P20,C13,HUD,TR,1481.355760231334
P20,C12,HUD,TR,1384.0222882466289
P20,C04,HUD,TR,1538.2281774094415
P02,C04,HUD,TR,1658.5297512905452
P02,C12,HUD,TR,1430.246613493201
P02,C13,HUD,TR,1582.6666892234871
P02,C15,HUD,TR,1012.472271536918
P02,C15,HUD,TR,1125.0110783895589
P02,C18,HUD,TR,1440.3616322279424
P03,C03,HUD,TR,1314.8032355512073
P03,C05,HUD,TR,1121.076726685842
P03,C05,HUD,TR,1120.0420105632584
P03,C06,HUD,TR,1317.9288278840577
P03,C07,HUD,TR,1193.3800985129255
P03,C17,HUD,TR,1322.3171113173546
P04,C17,HUD,TR,1267.3309350609161
P04,C07,HUD,TR,1350.2977605010665
P04,C06,HUD,TR,1185.2493752842302
P04,C05,HUD,TR,1159.8829895245767
P04,C05,HUD,TR,1140.8013286979103
P04,C03,HUD,TR,1255.018529574656
P05,C18,HUD,TR,1229.9240972333564
P05,C15,HUD,TR,1732.1542320737765
P05,C15,HUD,TR,1375.8837775772731
P05,C13,HUD,TR,1284.5434889952187
P05,C12,HUD,TR,1380.5177789391169
P05,C04,HUD,TR,1632.1760651040952
P06,C03,HUD,TR,1037.4001453070696
P06,C05,HUD,TR,1185.4852468798631
P06,C05,HUD,TR,1054.6719979302263
P06,C06,HUD,TR,1161.3335492912445
P06,C07,HUD,TR,1188.2422855415332
P06,C17,HUD,TR,1306.335990670656
P07,C17,HUD,TR,1357.1053653711749
P07,C07,HUD,TR,1257.3049148057391
P07,C06,HUD,TR,1118.5708063445129
P07,C05,HUD,TR,1246.464135781207
P07,C05,HUD,TR,1051.8353205538467
P07,C03,HUD,TR,1188.0357116551811
P08,C17,HUD,TR,1314.2916210112423
P08,C07,HUD,TR,1364.415720078699
P08,C06,HUD,TR,1123.4221999587871
P08,C05,HUD,TR,1157.7098395196413
P08,C05,HUD,TR,1081.4676525673924
P08,C03,HUD,TR,1148.7579777638814
