participant_id,condition,scene_code,transition,probability
P17,HUD,TR,C->R,0.13888888888888887
P17,HUD,TR,L->C,0
P17,HUD,TR,L->L,0
P17,HUD,TR,L->R,0
P17,HUD,TR,R->C,0.1782407407407407
P17,HUD,TR,R->L,0
P17,HUD,TR,R->R,0.82175925925925919
P17,RAW,TR,C->C,0.9018518518518519
P17,RAW,TR,C->L,0
P17,RAW,TR,C->R,0.098148148148148137
P17,RAW,TR,L->C,0
P17,RAW,TR,L->L,0
P17,RAW,TR,L->R,0
P17,RAW,TR,R->C,0.33055555555555555
P17,RAW,TR,R->L,0
P17,RAW,TR,R->R,0.6694444444444444
P18,HUD,LL,C->C,0.97222222222222221
P18,HUD,LL,C->L,0.027777777777777776
P18,HUD,LL,C->R,0
P18,HUD,LL,L->C,0.45833333333333331
P18,HUD,LL,L->L,0.29166666666666663
P18,HUD,LL,L->R,0
P18,HUD,LL,R->C,0
P18,HUD,LL,R->L,0
P18,HUD,LL,R->R,0
P18,RAW,LL,C->C,0.97499999999999998
P18,RAW,LL,C->L,0.025000000000000001
P18,RAW,LL,C->R,0
P18,RAW,LL,L->C,0.25
P18,RAW,LL,L->L,0
P18,RAW,LL,L->R,0
P18,RAW,LL,R->C,0
P18,RAW,LL,R->L,0
P18,RAW,LL,R->R,0
P18,HUD,LR,C->C,0.96990740740740744
P18,HUD,LR,C->L,0
P18,HUD,LR,C->R,0.03009259259259257
P18,HUD,LR,L->C,0.083333333333333329
P18,HUD,LR,L->L,0.083333333333333329
P18,HUD,LR,L->R,0
P18,HUD,LR,R->C,0.33333333333333331
P18,HUD,LR,R->L,0
P18,HUD,LR,R->R,0.33333333333333331
P18,RAW,LR,C->C,0.9592074592074592
P18,RAW,LR,C->L,0.01515151515151515
P18,RAW,LR,C->R,0.025641025641025633
P18,RAW,LR,L->C,0.083333333333333329
P18,RAW,LR,L->L,0.083333333333333329
P18,RAW,LR,L->R,0
P18,RAW,LR,R->C,0.16666666666666666
P18,RAW,LR,R->L,0
P18,RAW,LR,R->R,0
P18,HUD,PLL,C->C,0.76896367521367526
P18,HUD,PLL,C->L,0.23103632478632477
P18,HUD,PLL,C->R,0
P18,HUD,PLL,L->C,0.5
P18,HUD,PLL,L->L,0.5
P18,HUD,PLL,L->R,0
P18,HUD,PLL,R->C,0
P18,HUD,PLL,R->L,0
P18,HUD,PLL,R->R,0
P18,RAW,PLL,C->C,0.83472222222222214
P18,RAW,PLL,C->L,0.16527777777777777
P18,RAW,PLL,C->R,0
P18,RAW,PLL,L->C,0.27500000000000002
P18,RAW,PLL,L->L,0.47499999999999998
P18,RAW,PLL,L->R,0
P18,RAW,PLL,R->C,0
P18,RAW,PLL,R->L,0
P18,RAW,PLL,R->R,0
P18,HUD,PLR,C->C,0.75783475783475784
P18,HUD,PLR,C->L,0.018518518518518517
P18,HUD,PLR,C->R,0.05698005698005696
P18,HUD,PLR,L->C,0
P18,HUD,PLR,L->L,0
P18,HUD,PLR,L->R,0
P18,HUD,PLR,R->C,0.13888888888888887
P18,HUD,PLR,R->L,0
P18,HUD,PLR,R->R,0.19444444444444442
P18,RAW,PLR,C->C,0.98148148148148151
P18,RAW,PLR,C->L,0
P18,RAW,PLR,C->R,0.018518518518518517
P18,RAW,PLR,L->C,0
P18,RAW,PLR,L->L,0
P18,RAW,PLR,L->R,0
P18,RAW,PLR,R->C,0.033333333333333333
P18,RAW,PLR,R->L,0
P18,RAW,PLR,R->R,0.13333333333333333
P18,HUD,PTL,C->C,0.78584510727367873
P18,HUD,PTL,C->L,0.18530873888016744
P18,HUD,PTL,C->R,0.028846153846153844
P18,HUD,PTL,L->C,0.15800865800865799
P18,HUD,PTL,L->L,0.68127705627705637
P18,HUD,PTL,L->R,0.017857142857142856
P18,HUD,PTL,R->C,0.13095238095238096
P18,HUD,PTL,R->L,0
P18,HUD,PTL,R->R,0.29761904761904756
P18,RAW,PTL,C->C,0.9139709496852354
P18,RAW,PTL,C->L,0.034180105608677028
P18,RAW,PTL,C->R,0.051848944706087551
P18,RAW,PTL,L->C,0.23896103896103899
P18,RAW,PTL,L->L,0.18961038961038959
P18,RAW,PTL,L->R,0
P18,RAW,PTL,R->C,0.10317460317460317
P18,RAW,PTL,R->L,0.047619047619047616
P18,RAW,PTL,R->R,0.27777777777777779
P18,HUD,PTR,C->C,0.80972869722869723
P18,HUD,PTR,C->L,0.018518518518518517
P18,HUD,PTR,C->R,0.17175278425278426
P18,HUD,PTR,L->C,0.013888888888888883
P18,HUD,PTR,L->L,0.125
P18,HUD,PTR,L->R,0.027777777777777766
P18,HUD,PTR,R->C,0.15555555555555553
P18,HUD,PTR,R->L,0.037037037037037035
P18,HUD,PTR,R->R,0.64074074074074072
P18,RAW,PTR,C->C,0.79392610313662937
P18,RAW,PTR,C->L,0.12626262626262627
P18,RAW,PTR,C->R,0.079811270600744277
P18,RAW,PTR,L->C,0.15740740740740741
P18,RAW,PTR,L->L,0.17592592592592593
P18,RAW,PTR,L->R,0
P18,RAW,PTR,R->C,0.21111111111111111
P18,RAW,PTR,R->L,0
P18,RAW,PTR,R->R,0.28888888888888892
P18,HUD,S,C->C,0.96621007898204325
P18,HUD,S,C->L,0.014478755254963754
P18,HUD,S,C->R,0.019311165762992997
P18,HUD,S,L->C,0.25
P18,HUD,S,L->L,0.016666666666666666
P18,HUD,S,L->R,0
P18,HUD,S,R->C,0.26666666666666666
P18,HUD,S,R->L,0
P18,HUD,S,R->R,0.066666666666666666
P18,RAW,S,C->C,0.92389400895823848
P18,RAW,S,C->L,0.042596647524884193
P18,RAW,S,C->R,0.033509343516877343
P18,RAW,S,L->C,0.27500000000000002
P18,RAW,S,L->L,0.18653846153846151
P18,RAW,S,L->R,0
P18,RAW,S,R->C,0.32276612276612276
P18,RAW,S,R->L,0
P18,RAW,S,R->R,0.17723387723387724
P18,HUD,TL,C->C,0.838095238095238
P18,HUD,TL,C->L,0.1142857142857143
P18,HUD,TL,C->R,0.047619047619047616
P18,HUD,TL,L->C,0.15374149659863942
P18,HUD,TL,L->L,0.82840136054421776
P18,HUD,TL,L->R,0.017857142857142856
P18,HUD,TL,R->C,0.2857142857142857
P18,HUD,TL,R->L,0.19047619047619047
P18,HUD,TL,R->R,0.095238095238095233
P18,RAW,TL,C->C,0.60436507936507933
P18,RAW,TL,C->L,0.31944444444444448
P18,RAW,TL,C->R,0.076190476190476183
P18,RAW,TL,L->C,0.2459730745445031
P18,RAW,TL,L->L,0.72063174920317774
P18,RAW,TL,L->R,0.033395176252319095
P18,RAW,TL,R->C,0
P18,RAW,TL,R->L,0.19047619047619047
P18,RAW,TL,R->R,0.095238095238095233
P18,HUD,TR,C->C,0.84166666666666667
P18,HUD,TR,C->L,0
P18,HUD,TR,C->R,0.15833333333333333
P18,HUD,TR,L->C,0
P18,HUD,TR,L->L,0
P18,HUD,TR,L->R,0
P18,HUD,TR,R->C,0.33690476190476187
P18,HUD,TR,R->L,0
P18,HUD,TR,R->R,0.66309523809523807
P18,RAW,TR,C->C,0.84072517896047305
P18,RAW,TR,C->L,0.018518518518518517
P18,RAW,TR,C->R,0.14075630252100838
P18,RAW,TR,L->C,0
P18,RAW,TR,L->L,0
P18,RAW,TR,L->R,0.16666666666666666
P18,RAW,TR,R->C,0.25086580086580085
P18,RAW,TR,R->L,0
P18,RAW,TR,R->R,0.7491341991341991
P19,HUD,LL,C->C,0.92361111111111116
P19,HUD,LL,C->L,0.048611111111111105
P19,HUD,LL,C->R,0.027777777777777776
P19,HUD,LL,L->C,0.70833333333333326
P19,HUD,LL,L->L,0.29166666666666663
P19,HUD,LL,L->R,0
P19,HUD,LL,R->C,0.25
P19,HUD,LL,R->L,0
P19,HUD,LL,R->R,0
P19,RAW,LL,C->C,0.93650793650793651
P19,RAW,LL,C->L,0.035714285714285698
P19,RAW,LL,C->R,0.027777777777777776
P19,RAW,LL,L->C,0.10000000000000001
P19,RAW,LL,L->L,0.14999999999999999
P19,RAW,LL,L->R,0
P19,RAW,LL,R->C,0.125
P19,RAW,LL,R->L,0
P19,RAW,LL,R->R,0.125
P19,HUD,LR,C->C,0.97916666666666663
P19,HUD,LR,C->L,0.010416666666666666
P19,HUD,LR,C->R,0.010416666666666666
P19,HUD,LR,L->C,0.16666666666666666
P19,HUD,LR,L->L,0
P19,HUD,LR,L->R,0
P19,HUD,LR,R->C,0.1111111111111111
P19,HUD,LR,R->L,0
P19,HUD,LR,R->R,0.055555555555555552
P19,RAW,LR,C->C,0.89670329670329674
P19,RAW,LR,C->L,0.066259666259666228
P19,RAW,LR,C->R,0.037037037037037035
P19,RAW,LR,L->C,0.27777777777777773
P19,RAW,LR,L->L,0.38888888888888884
P19,RAW,LR,L->R,0
P19,RAW,LR,R->C,0.3666666666666667
P19,RAW,LR,R->L,0
P19,RAW,LR,R->R,0.13333333333333333
P19,HUD,PLL,C->C,0.90972222222222221
P19,HUD,PLL,C->L,0.06944444444444442
P19,HUD,PLL,C->R,0.020833333333333325
P19,HUD,PLL,L->C,0.5
P19,HUD,PLL,L->L,0
P19,HUD,PLL,L->R,0
P19,HUD,PLL,R->C,0.25
P19,HUD,PLL,R->L,0
P19,HUD,PLL,R->R,0
P19,RAW,PLL,C->C,0.80555555555555558
P19,RAW,PLL,C->L,0.1111111111111111
P19,RAW,PLL,C->R,0.083333333333333329
P19,RAW,PLL,L->C,0.5
P19,RAW,PLL,L->L,0
P19,RAW,PLL,L->R,0
P19,RAW,PLL,R->C,0.25
P19,RAW,PLL,R->L,0
P19,RAW,PLL,R->R,0
P19,HUD,PLR,C->C,0.89722222222222214
P19,HUD,PLR,C->L,0
P19,HUD,PLR,C->R,0.10277777777777776
P19,HUD,PLR,L->C,0
P19,HUD,PLR,L->L,0
P19,HUD,PLR,L->R,0
P19,HUD,PLR,R->C,0.33333333333333331
P19,HUD,PLR,R->L,0
P19,HUD,PLR,R->R,0.16666666666666666
P19,RAW,PLR,C->C,0.82571428571428562
P19,RAW,PLR,C->L,0.068571428571428561
P19,RAW,PLR,C->R,0.10571428571428569
P19,RAW,PLR,L->C,0.20000000000000001
P19,RAW,PLR,L->L,0.10000000000000001
P19,RAW,PLR,L->R,0.10000000000000001
P19,RAW,PLR,R->C,0.2857142857142857
P19,RAW,PLR,R->L,0
P19,RAW,PLR,R->R,0.11428571428571428
P19,HUD,PTL,C->C,0.79476461038961044
P19,HUD,PTL,C->L,0.16959550865800863
P19,HUD,PTL,C->R,0.035639880952380937
P19,HUD,PTL,L->C,0.39404761904761904
P19,HUD,PTL,L->L,0.43095238095238098
P19,HUD,PTL,L->R,0.049999999999999989
P19,HUD,PTL,R->C,0.27083333333333331
P19,HUD,PTL,R->L,0.041666666666666664
P19,HUD,PTL,R->R,0.1875
P19,RAW,PTL,C->C,0.86196145124716561
P19,RAW,PTL,C->L,0.13010204081632654
P19,RAW,PTL,C->R,0.0079365079365079274
P19,RAW,PTL,L->C,0.32142857142857145
P19,RAW,PTL,L->L,0.25
P19,RAW,PTL,L->R,0
P19,RAW,PTL,R->C,0.14285714285714285
P19,RAW,PTL,R->L,0
P19,RAW,PTL,R->R,0
P19,HUD,PTR,C->C,0.79653524492234162
P19,HUD,PTR,C->L,0.068548387096774188
P19,HUD,PTR,C->R,0.13491636798088411
P19,HUD,PTR,L->C,0.5
P19,HUD,PTR,L->L,0.14999999999999999
P19,HUD,PTR,L->R,0.016666666666666666
P19,HUD,PTR,R->C,0.22727272727272727
P19,HUD,PTR,R->L,0.13181818181818181
P19,HUD,PTR,R->R,0.30757575757575756
P19,RAW,PTR,C->C,0.82380952380952388
P19,RAW,PTR,C->L,0.071428571428571397
P19,RAW,PTR,C->R,0.10476190476190472
P19,RAW,PTR,L->C,0.5
P19,RAW,PTR,L->L,0.125
P19,RAW,PTR,L->R,0.041666666666666664
P19,RAW,PTR,R->C,0.035087719298245598
P19,RAW,PTR,R->L,0.16666666666666666
P19,RAW,PTR,R->R,0.2982456140350877
P19,HUD,S,C->C,0.83498833086828217
P19,HUD,S,C->L,0.11350404290868663
P19,HUD,S,C->R,0.051507626223031136
P19,HUD,S,L->C,0.34431083319972206
P19,HUD,S,L->L,0.1628173267062156
P19,HUD,S,L->R,0.01139035861258083
P19,HUD,S,R->C,0.23007054673721342
P19,HUD,S,R->L,0.017901234567901228
P19,HUD,S,R->R,0.23350970017636682
P19,RAW,S,C->C,0.82722973681949796
P19,RAW,S,C->L,0.10385624300135791
P19,RAW,S,C->R,0.035580686845810852
P19,RAW,S,L->C,0.37828377504848093
P19,RAW,S,L->L,0.23847838436073729
P19,RAW,S,L->R,0.016571173924115098
P19,RAW,S,R->C,0.18527777777777779
P19,RAW,S,R->L,0.016666666666666666
P19,RAW,S,R->R,0.19805555555555554
P19,HUD,TL,C->C,0.64489795918367343
P19,HUD,TL,C->L,0.29160997732426303
P19,HUD,TL,C->R,0.063492063492063475
P19,HUD,TL,L->C,0.40227272727272728
P19,HUD,TL,L->L,0.54009740259740258
P19,HUD,TL,L->R,0.057629870129870128
P19,HUD,TL,R->C,0.071428571428571425
P19,HUD,TL,R->L,0.26190476190476192
P19,HUD,TL,R->R,0.095238095238095233
P19,RAW,TL,C->C,0.75048958977530411
P19,RAW,TL,C->L,0.22353638425066993
P19,RAW,TL,C->R,0.025974025974025972
P19,RAW,TL,L->C,0.23373015873015873
P19,RAW,TL,L->L,0.62341269841269842
P19,RAW,TL,L->R,0
P19,RAW,TL,R->C,0.047619047619047616
P19,RAW,TL,R->L,0
P19,RAW,TL,R->R,0.095238095238095233
P19,HUD,TR,C->C,0.55555555555555558
P19,HUD,TR,C->L,0.027777777777777766
P19,HUD,TR,C->R,0.25
P19,HUD,TR,L->C,0.033333333333333333
P19,HUD,TR,L->L,0.13333333333333333
P19,HUD,TR,L->R,0.16666666666666666
P19,HUD,TR,R->C,0.28009259259259262
P19,HUD,TR,R->L,0.01515151515151515
P19,HUD,TR,R->R,0.7047558922558923
P19,RAW,TR,C->C,0.8305555555555556
P19,RAW,TR,C->L,0
P19,RAW,TR,C->R,0.16944444444444443
P19,RAW,TR,L->C,0
P19,RAW,TR,L->L,0
P19,RAW,TR,L->R,0.16666666666666666
P19,RAW,TR,R->C,0.31944444444444442
P19,RAW,TR,R->L,0.055555555555555552
P19,RAW,TR,R->R,0.29166666666666669
P20,HUD,LL,C->C,1
P20,HUD,LL,C->L,0
P20,HUD,LL,C->R,0
P20,HUD,LL,L->C,0.125
P20,HUD,LL,L->L,0.125
P20,HUD,LL,L->R,0
P20,HUD,LL,R->C,0
P20,HUD,LL,R->L,0
P20,HUD,LL,R->R,0
P20,RAW,LL,C->C,1
P20,RAW,LL,C->L,0
P20,RAW,LL,C->R,0
P20,RAW,LL,L->C,0.5
P20,RAW,LL,L->L,0
P20,RAW,LL,L->R,0
P20,RAW,LL,R->C,0
P20,RAW,LL,R->L,0
P20,RAW,LL,R->R,0
P20,HUD,LR,C->C,0.98717948717948723
P20,HUD,LR,C->L,0.012820512820512817
P20,HUD,LR,C->R,0
P20,HUD,LR,L->C,0
P20,HUD,LR,L->L,0
P20,HUD,LR,L->R,0
P20,HUD,LR,R->C,0.083333333333333329
P20,HUD,LR,R->L,0
P20,HUD,LR,R->R,0.083333333333333329
P20,RAW,LR,C->C,1
P20,RAW,LR,C->L,0
P20,RAW,LR,C->R,0
P20,RAW,LR,L->C,0
P20,RAW,LR,L->L,0
P20,RAW,LR,L->R,0
P20,RAW,LR,R->C,0
P20,RAW,LR,R->L,0
P20,RAW,LR,R->R,0
P20,HUD,PLL,C->C,0.95833333333333337
P20,HUD,PLL,C->L,0.04166666666666665
P20,HUD,PLL,C->R,0
P20,HUD,PLL,L->C,0.25
P20,HUD,PLL,L->L,0
P20,HUD,PLL,L->R,0
P20,HUD,PLL,R->C,0
P20,HUD,PLL,R->L,0
P20,HUD,PLL,R->R,0
P20,RAW,PLL,C->C,0.95833333333333337
P20,RAW,PLL,C->L,0.04166666666666665
P20,RAW,PLL,C->R,0
P20,RAW,PLL,L->C,0
P20,RAW,PLL,L->L,0.25
P20,RAW,PLL,L->R,0
P20,RAW,PLL,R->C,0
P20,RAW,PLL,R->L,0
P20,RAW,PLL,R->R,0
P20,HUD,PLR,C->C,1
P20,HUD,PLR,C->L,0
P20,HUD,PLR,C->R,0
P20,HUD,PLR,L->C,0
P20,HUD,PLR,L->L,0
P20,HUD,PLR,L->R,0
P20,HUD,PLR,R->C,0
P20,HUD,PLR,R->L,0
P20,HUD,PLR,R->R,0
P20,RAW,PLR,C->C,0.94545454545454555
P20,RAW,PLR,C->L,0
P20,RAW,PLR,C->R,0.054545454545454543
P20,RAW,PLR,L->C,0
P20,RAW,PLR,L->L,0
P20,RAW,PLR,L->R,0
P20,RAW,PLR,R->C,0.14999999999999999
P20,RAW,PLR,R->L,0
P20,RAW,PLR,R->R,0.050000000000000003
P20,HUD,PTL,C->C,0.8202720119386786
P20,HUD,PTL,C->L,0.17972798806132137
P20,HUD,PTL,C->R,0
P20,HUD,PTL,L->C,0.26071428571428573
P20,HUD,PTL,L->L,0.73928571428571421
P20,HUD,PTL,L->R,0
P20,HUD,PTL,R->C,0
P20,HUD,PTL,R->L,0
P20,HUD,PTL,R->R,0
P20,RAW,PTL,C->C,0.81832810047095761
P20,RAW,PTL,C->L,0.18167189952904236
P20,RAW,PTL,C->R,0
P20,RAW,PTL,L->C,0.15827664399092972
P20,RAW,PTL,L->L,0.55600907029478452
P20,RAW,PTL,L->R,0
P20,RAW,PTL,R->C,0
P20,RAW,PTL,R->L,0
P20,RAW,PTL,R->R,0
P20,HUD,PTR,C->C,0.89735335087447765
P20,HUD,PTR,C->L,0.011904761904761899
P20,HUD,PTR,C->R,0.090741887220760431
P20,HUD,PTR,L->C,0.16666666666666666
P20,HUD,PTR,L->L,0
P20,HUD,PTR,L->R,0
P20,HUD,PTR,R->C,0.084656084656084651
P20,HUD,PTR,R->L,0
P20,HUD,PTR,R->R,0.58201058201058198
P20,RAW,PTR,C->C,0.91128663003663002
P20,RAW,PTR,C->L,0
P20,RAW,PTR,C->R,0.08871336996336994
P20,RAW,PTR,L->C,0
P20,RAW,PTR,L->L,0
P20,RAW,PTR,L->R,0
P20,RAW,PTR,R->C,0.099206349206349201
P20,RAW,PTR,R->L,0
P20,RAW,PTR,R->R,0.40079365079365076
P20,HUD,S,C->C,0.95703703703703702
P20,HUD,S,C->L,0.00042328042328042227
P20,HUD,S,C->R,0.0055026455026454995
P20,HUD,S,L->C,0.026748971193415638
P20,HUD,S,L->L,0.047325102880658436
P20,HUD,S,L->R,0
P20,HUD,S,R->C,0.07407407407407407
P20,HUD,S,R->L,0
P20,HUD,S,R->R,0
P20,RAW,S,C->C,0.99419642857142854
P20,RAW,S,C->L,0
P20,RAW,S,C->R,0.0058035714285714262
P20,RAW,S,L->C,0
P20,RAW,S,L->L,0
P20,RAW,S,L->R,0
P20,RAW,S,R->C,0.041666666666666664
P20,RAW,S,R->L,0
P20,RAW,S,R->R,0.025000000000000001
P20,HUD,TL,C->C,0.87738095238095237
P20,HUD,TL,C->L,0.12261904761904763
P20,HUD,TL,C->R,0
P20,HUD,TL,L->C,0.14345971488828629
P20,HUD,TL,L->L,0.85654028511171376
P20,HUD,TL,L->R,0
P20,HUD,TL,R->C,0
P20,HUD,TL,R->L,0
P20,HUD,TL,R->R,0
P20,RAW,TL,C->C,0.86031746031746026
P20,RAW,TL,C->L,0.13968253968253966
P20,RAW,TL,C->R,0
P20,RAW,TL,L->C,0.12970521541950111
P20,RAW,TL,L->L,0.8702947845804988
P20,RAW,TL,L->R,0
P20,RAW,TL,R->C,0
P20,RAW,TL,R->L,0
P20,RAW,TL,R->R,0
P20,HUD,TR,C->C,0.90277777777777768
P20,HUD,TR,C->L,0
P20,HUD,TR,C->R,0.09722222222222221
P20,HUD,TR,L->C,0
P20,HUD,TR,L->L,0
P20,HUD,TR,L->R,0
P20,HUD,TR,R->C,0.070319794584500453
P20,HUD,TR,R->L,0
P20,HUD,TR,R->R,0.92968020541549956
P20,RAW,TR,C->C,0.90389610389610386
P20,RAW,TR,C->L,0
P20,RAW,TR,C->R,0.096103896103896094
P20,RAW,TR,L->C,0
P20,RAW,TR,L->L,0
P20,RAW,TR,L->R,0
P20,RAW,TR,R->C,0.34252645502645507
P20,RAW,TR,R->L,0
P20,RAW,TR,R->R,0.65747354497354493
